Id, Latitude, Longitude, X, Y
4123030258,39.6172409,52.5865062,4410171.08362245,6872914.62206085
4123030259,39.6178209,52.586591,4410235.64892711,6872930.12082769
4123030260,39.6175405,52.5872249,4410204.43494189,6873045.97871987
4123030261,39.6183822,52.5851774,4410298.13255729,6872671.76324471
4123030262,39.6180607,52.5859622,4410262.343341,6872815.19672619
4123030263,39.6194647,52.5853282,4410418.63590608,6872699.32391213
4123030264,39.6192167,52.5859772,4410391.02867236,6872817.93821695
4123030265,39.6205597,52.5854874,4410540.5307485,6872728.41989254
4123030266,39.6202964,52.5861384,4410511.22032657,6872847.40016386
4123030267,39.6197391,52.5856295,4410449.18197435,6872754.39070347
4123030268,39.6202803,52.5857058,4410509.42808277,6872768.33565657
4357430998,39.6195827,52.5771584,4410431.77160599,6871206.32362269
4357430999,39.6194237,52.5774108,4410414.07180696,6871252.44458964
4357431000,39.6183134,52.5772598,4410290.47377633,6871224.85237845
4357431001,39.6182378,52.5774604,4410282.05802282,6871261.50801229
4357431006,39.6188232,52.5773292,4410347.22445273,6871237.53381995
4416132376,39.6223972,52.5874104,4410745.08031283,6873079.88287022
4416132377,39.6222711,52.5878129,4410731.04292504,6873153.44897543
4416144988,39.6290242,52.5834666,4411482.79457832,6872359.09889757
4416144993,39.6276792,52.5836881,4411333.0698632,6872399.57935729
4416144994,39.6275561,52.5836916,4411319.36643388,6872400.21900503
4416144995,39.6277961,52.5837119,4411346.08311167,6872403.92896293
4416144996,39.6274434,52.583722,4411306.82072727,6872405.7748047
4416144997,39.627891,52.5837597,4411356.64733135,6872412.6647327
4416144998,39.6273563,52.583775,4411297.12479962,6872415.46091208
4416144999,39.627951,52.583825,4411363.3265008,6872424.59876001
4416145000,39.6273066,52.5838435,4411291.59222093,6872427.97976641
4416145001,39.6273029,52.5838936,4411291.18033881,6872437.13590443
4416145002,39.6279682,52.5838992,4411365.24119604,6872438.15934566
4416145003,39.627301,52.5839183,4411290.96883178,6872441.65001228
4416145004,39.62794,52.5839721,4411362.1019864,6872451.48236939
4416145005,39.6273403,52.5839893,4411295.34368777,6872454.6258021
4416145006,39.6278705,52.5840339,4411354.36528179,6872462.77680201
4416145007,39.6274191,52.5840468,4411304.11566364,6872465.13437977
4416145008,39.6277689,52.5840763,4411343.05522152,6872470.52574238
4416145009,39.6275268,52.5840832,4411316.1047728,6872471.78677348
4416145010,39.6276489,52.5840935,4411329.69688263,6872473.6691826
4416145011,39.6268692,52.5841497,4411242.90107566,6872483.94019942
4416145012,39.627954,52.5842929,4411363.66045927,6872510.11124871
4416145013,39.6287051,52.5843466,4411447.2725288,6872519.92541435
4416145015,39.6277824,52.5846889,4411344.55803465,6872582.48415082
4416145016,39.6247153,52.5848839,4411003.13002444,6872618.12256378
4416145019,39.6205317,52.5868973,4410537.41380275,6872986.10306319
4416145020,39.6204947,52.5869993,4410533.29498159,6873004.7456187
4416145022,39.6222061,52.5872637,4410723.80715814,6873053.07024991
4416195225,39.6273282,52.5838137,4411293.99672193,6872422.53360547
4416195227,39.622988,52.5813681,4410810.84786799,6871975.59557698
4416195228,39.6243325,52.5778046,4410960.51692336,6871324.40406387
4416195229,39.6219051,52.5831236,4410690.29999141,6872296.41398639
4416195230,39.6223224,52.5831768,4410736.75361492,6872306.13651174
4416195231,39.6220327,52.5827867,4410704.50435843,6872234.84435962
4416195232,39.6217921,52.5834218,4410677.72088895,6872350.91145261
4416195233,39.6235127,52.5776938,4410869.25720481,6871304.15740159
4416195234,39.6229091,52.5791403,4410802.06476017,6871568.4827207
4416195235,39.6225176,52.5801471,4410758.48317952,6871752.46489466
4416195236,39.6230052,52.5802109,4410812.76256323,6871764.12382071
4416195237,39.6233164,52.5781641,4410847.40518877,6871390.09643143
4416195238,39.6237518,52.5782247,4410895.87369506,6871401.17007995
4416195239,39.6206393,52.578864,4410549.39177996,6871517.99252697
4416195240,39.6217297,52.5789967,4410670.77455272,6871542.24166805
4416195241,39.6218137,52.5787342,4410680.12538995,6871494.27339327
4416195242,39.6211652,52.5786429,4410607.93470017,6871477.58963811
4416195243,39.6210268,52.5785516,4410592.52808265,6871460.90591788
4416195244,39.6209754,52.5783978,4410586.80626082,6871432.80132901
4416195245,39.6209992,52.5780975,4410589.4556647,6871377.92639982
4416195246,39.6211675,52.5776394,4410608.190735,6871294.21682088
4416195247,39.6199789,52.5806229,4410475.87638824,6871839.4138478
4416195248,39.6209359,52.5807695,4410582.40914093,6871866.20411151
4416195249,39.6208117,52.5810594,4410568.58326017,6871919.18184893
4416195250,39.6205183,52.5807055,4410535.92212158,6871854.50848735
4416195251,39.6208133,52.5799837,4410568.76137136,6871722.60496434
4416195252,39.6203676,52.5795876,4410519.14627432,6871650.221595
4416195253,39.6226157,52.5798947,4410769.40362157,6871706.34103466
4416195254,39.6211375,52.5773742,4410604.85115028,6871245.75666743
4416195255,39.6212522,52.577105,4410617.61949587,6871196.56589289
4416195256,39.6231661,52.5773381,4410830.6738693,6871239.16011577
4416195257,39.6230565,52.5776369,4410818.47325311,6871293.75999302
4416195258,39.6220826,52.5772062,4410710.05920102,6871215.0580801
4416195259,39.6217046,52.5760957,4410667.98043351,6871012.13973667
4416195260,39.6216002,52.5763937,4410656.35867867,6871066.59187827
4416195261,39.6237711,52.5766797,4410898.02216123,6871118.85166597
4416201163,39.623235,52.5817793,4410838.34378222,6872050.7414027
4416201164,39.6250249,52.5820095,4411037.59453879,6872092.81021659
4416201165,39.6251593,52.5820527,4411052.55587835,6872100.70499702
4416201166,39.6250486,52.5822353,4411040.23281072,6872134.07515068
4416201167,39.6249063,52.5823122,4411024.39204718,6872148.12866903
4416201168,39.6238426,52.5821993,4410905.98150482,6872127.4961389
4416201169,39.62372,52.5825453,4410892.33373525,6872190.72797681
4416201170,39.6251232,52.5821124,4411048.53724473,6872111.61515784
4416201171,39.6256299,52.582168,4411104.94283072,6872121.77605808
4416201172,39.6256655,52.5821032,4411108.90580459,6872109.93385906
4416201173,39.6244238,52.5803588,4410970.68039287,6871791.15139668
4416201174,39.6264484,52.5806399,4411196.05783393,6871842.52049041
4416201176,39.6263377,52.5810676,4411183.7347663,6871920.68036197
4416201178,39.627263,52.5811805,4411286.73869113,6871941.31235679
4416201179,39.6272037,52.5814833,4411280.13744533,6871996.6480326
4416201180,39.6262248,52.5813606,4411171.16679579,6871974.22497633
4416201181,39.6273026,52.5802554,4411291.14694297,6871772.25584035
4416201182,39.6272709,52.5801065,4411287.61811511,6871745.04558697
4416201183,39.6271246,52.5800152,4411271.3320736,6871728.36130695
4416201184,39.6261519,52.5798325,4411163.05160491,6871694.97457766
4416201185,39.6241271,52.5795031,4410937.65189995,6871634.78013826
4416201186,39.6233759,52.5813854,4410854.02869847,6871978.75709672
4416201187,39.6236765,52.5814304,4410887.4913374,6871986.98070883
4416201188,39.6235104,52.5815962,4410869.00116998,6872017.28022404
4416202389,39.6235712,52.5814146,4410875.76939502,6871984.09330628
4416202390,39.6236448,52.581231,4410883.96250954,6871950.54103429
4416202391,39.6247758,52.5813847,4411009.86485363,6871978.62917393
4416202392,39.624155,52.5816851,4410940.75771375,6872033.52651334
4416202393,39.6242926,52.5813157,4410956.07527568,6871966.01965202
4416202394,39.6242136,52.5815277,4410947.2810359,6872004.76201471
4416202395,39.6247006,52.5815842,4411001.49362792,6872015.08725164
4416202396,39.6249023,52.5814016,4411023.94676922,6871981.7175961
4416215310,39.623511,52.5814056,4410869.06796167,6871982.44858377
4416308434,39.6163132,52.5917042,4410067.81253084,6873864.70830317
4416308447,39.6177425,52.592636,4410226.92147903,6874035.033926
4431579529,39.6207536,52.5753623,4410562.11559776,6870878.1305803
4431666603,39.6211806,52.5718987,4410609.64902033,6870245.28112594
4431666610,39.6229916,52.5726966,4410811.24861816,6870391.06445963
4431666612,39.6225655,52.572682,4410763.81538313,6870388.39688754
4431666615,39.6211348,52.5720469,4410604.55058765,6870272.35836519
4431666621,39.62011,52.5715752,4410490.47037349,6870186.17559589
4431666622,39.6183969,52.5722289,4410299.76895381,6870305.61124098
4431666624,39.616722,52.5721619,4410113.31993868,6870293.36978156
4431666626,39.6200493,52.5715984,4410483.71328039,6870190.41437047
4431666631,39.6232231,52.5727813,4410837.01908027,6870406.54004962
4431666633,39.6217336,52.5717697,4410671.20869874,6870221.71194396
4431666649,39.6224663,52.5718657,4410752.77248964,6870239.25179368
4431666654,39.6216609,52.5719579,4410663.11577176,6870256.09739401
4431666655,39.6217146,52.5726047,4410669.09362841,6870374.27338712
4431696208,39.6225412,52.5727483,4410761.1103195,6870400.5105954
4431696210,39.6224946,52.5727371,4410755.92283123,6870398.46423622
4436802073,39.5970503,52.5672749,4407923.47631164,6869400.5247611
4436803706,39.5933864,52.565218,4407515.61282932,6869024.76318616
4436809285,39.5931485,52.5650845,4407489.12992246,6869000.37555845
4436833720,39.5946764,52.5659422,4407659.21497245,6869157.06051596
4436833725,39.5941542,52.565649,4407601.08393435,6869103.49828367
4436868180,39.6252142,52.5720773,4411058.66731839,6870277.91268205
4436868181,39.62476,52.572985,4411008.10600568,6870443.75832705
4436868182,39.6247403,52.5730498,4411005.91301171,6870455.59805114
4436868183,39.6253868,52.5730326,4411077.8810625,6870452.45540661
4436868184,39.6255929,52.5724626,4411100.82400956,6870348.31032939
4436868185,39.6259933,52.5731277,4411145.39633367,6870469.83132298
4436868186,39.626271,52.5732207,4411176.30975626,6870486.82358067
4436868187,39.6260412,52.5730487,4411150.72853728,6870455.39706803
4436868188,39.6261159,52.5728869,4411159.04410324,6870425.83433375
4436868289,39.6266366,52.5729693,4411217.0081621,6870440.88975457
4436868290,39.6269542,52.5728302,4411252.36323237,6870415.47461289
4436883313,39.6183556,52.5830788,4410295.17145884,6872288.22660581
4436883315,39.618537,52.5830576,4410315.36481447,6872284.3522233
4436935707,39.6159293,52.5895242,4410025.07697833,6873466.23587499
4436935708,39.6186672,52.5822124,4410329.85861217,6872129.89016756
4436935709,39.6183756,52.5824256,4410297.39784865,6872168.85262816
4436935710,39.6183575,52.5830151,4410295.38296587,6872276.58518854
4436935711,39.617525,52.58289,4410202.70948979,6872253.72273722
4436935712,39.6183402,52.5831207,4410293.45713868,6872295.88399944
4436935713,39.6185575,52.5830001,4410317.64686403,6872273.84388396
4436935714,39.6182687,52.5821646,4410285.49779509,6872121.15470769
4436935715,39.6188883,52.5820817,4410354.47135158,6872106.00473827
4436935716,39.6181511,52.5822496,4410272.40662297,6872136.68848186
4436935717,39.6182722,52.5823301,4410285.88741331,6872151.39990768
4436935718,39.6179999,52.5821778,4410255.57511596,6872123.56700946
4436936375,39.6161689,52.5899884,4410051.74912832,6873551.08324287
4436936376,39.6137562,52.5878619,4409783.16859288,6873162.40489546
4436952151,39.613283,52.5877328,4409730.49220984,6873138.80880944
4436952152,39.6155085,52.5902357,4409978.2337366,6873596.28558079
4436952154,39.6156637,52.5900463,4409995.51052157,6873561.66637947
4436952155,39.6152311,52.5901496,4409947.35370986,6873580.54789988
4436952156,39.6154851,52.5895531,4409975.62886052,6873471.51824615
4436952157,39.6159928,52.5890497,4410032.14576599,6873379.50678683
4436952158,39.6151366,52.5901945,4409936.83401798,6873588.7548864
4436952159,39.6130134,52.5883608,4409700.48047512,6873253.5913562
4436952160,39.6134761,52.588239,4409751.98800351,6873231.32926171
4436952163,39.6162181,52.5903124,4410057.22604727,6873610.30512061
4436952164,39.6158516,52.5904314,4410016.42745389,6873632.05647633
4437015688,39.6163043,52.5901073,4410066.82178738,6873572.81615862
4437018089,39.6156231,52.5903568,4409990.99095025,6873618.42074555
4437018090,39.6155756,52.590323,4409985.70327443,6873612.24263392
4437018091,39.6155332,52.5902801,4409980.98332802,6873604.40119145
4437018092,39.6157406,52.5899948,4410004.07099041,6873552.25305348
4437018093,39.6158405,52.5899608,4410015.19180754,6873546.03843659
4437018094,39.615953,52.5899479,4410027.71525026,6873543.68053909
4437018095,39.6160664,52.5899574,4410040.33888051,6873545.41697516
4437018096,39.6163154,52.5901804,4410068.05743372,6873586.17763582
4437018097,39.6162855,52.5902515,4410064.72898095,6873599.17356742
4437018098,39.6159072,52.5904237,4410022.61681758,6873630.64903386
4437018099,39.6160748,52.5897709,4410041.27396424,6873511.32806253
4437018100,39.6161112,52.5898796,4410045.3259937,6873531.19648879
4437018101,39.6160693,52.5896826,4410040.66170704,6873495.18842981
4437018103,39.6147717,52.591043,4409896.21353578,6873743.84841416
4437018104,39.6165179,52.5900708,4410090.59963061,6873566.14456758
4437018105,39.6163777,52.5900623,4410074.992638,6873564.5909102
4437018106,39.6161321,52.5903657,4410047.65257106,6873620.04752722
4437018107,39.6160646,52.5903904,4410040.13850543,6873624.56230505
4437018108,39.6159845,52.5904113,4410031.22181422,6873628.38250367
4437018109,39.6161841,52.5903384,4410053.44118458,6873615.05751259
4437018110,39.6162823,52.5900744,4410064.37275858,6873566.80258727
4437018111,39.6163152,52.590143,4410068.03516982,6873579.34152841
4437018112,39.6163045,52.5902168,4410066.84405127,6873592.83096525
4437018113,39.6162552,52.5902807,4410061.35600038,6873604.51086192
4437018114,39.6157004,52.5900184,4409999.59594688,6873556.56673158
4437018115,39.6157879,52.5899761,4410009.33640233,6873548.83501359
4437018116,39.6158941,52.5899522,4410021.15853225,6873544.46650484
4437018117,39.6160097,52.589951,4410034.02706539,6873544.24716556
4437018118,39.6161203,52.5899713,4410046.33900107,6873547.95765599
4437018119,39.6151399,52.5900379,4409937.20137229,6873560.13100127
4437018120,39.6141409,52.5878295,4409825.99320099,6873156.48302067
4437018121,39.6143341,52.5878327,4409847.50012661,6873157.067897
4437018122,39.614495,52.5878523,4409865.41143268,6873160.65026544
4437018123,39.6146023,52.5879338,4409877.35601404,6873175.54635553
4437018124,39.6153479,52.5886996,4409960.35582638,6873315.51612997
4437018125,39.6154713,52.5887583,4409974.09265154,6873326.24517598
4437018126,39.6157127,52.588817,4410000.96517662,6873336.97423643
4437018127,39.6156537,52.5889799,4409994.39732666,6873366.74882566
4437018128,39.6143869,52.5886332,4409853.37779573,6873303.37971373
4437018129,39.6134304,52.5872735,4409746.90070278,6873054.86141055
4437018130,39.6135932,52.5872068,4409765.02351588,6873042.67055982
4437018131,39.61371,52.5871423,4409778.02563241,6873030.88182386
4437018132,39.6137914,52.5870627,4409787.08703896,6873016.33326831
4437018133,39.6137914,52.5869681,4409787.08703896,6872999.04318533
4437018134,39.6137631,52.5868864,4409783.93669737,6872984.11087111
4437018135,39.6136459,52.5867039,4409770.89005305,6872950.75543551
4437018136,39.6129384,52.5884066,4409692.13151331,6873261.9625047
4437018137,39.6129137,52.5884797,4409689.38192189,6873275.3234608
4437018138,39.6129172,52.5886625,4409689.77154011,6873308.7350879
4437018139,39.613034,52.5888496,4409702.77365663,6873342.93280094
4437018140,39.6133827,52.588094,4409741.59076307,6873204.82684935
4437018141,39.6159336,52.5891853,4410025.55565214,6873404.29165227
4437018142,39.6139825,52.5865725,4409808.36019365,6872926.7396083
4437018143,39.6138763,52.5864004,4409796.53806373,6872895.28519825
4437018144,39.6137808,52.5863746,4409785.90705236,6872890.56978896
4437018145,39.6135578,52.5864198,4409761.08280591,6872898.83089545
4437018146,39.6135153,52.5864671,4409756.35172755,6872907.47582355
4437018147,39.6150911,52.5902162,4409931.76898114,6873592.72129493
4437018148,39.6151112,52.5902806,4409934.00650291,6873604.49258351
4437018149,39.6151018,52.5903474,4409932.9600997,6873616.70257202
4437018150,39.6147333,52.5907399,4409891.93886734,6873688.44577155
4437018151,39.6154018,52.5903586,4409966.35594693,6873618.74975755
4437018152,39.6164231,52.5908007,4410080.04654288,6873699.55917079
4437018153,39.6170738,52.590297,4410152.48213554,6873607.49024363
4437018155,39.6155937,52.5911142,4409987.71815722,6873756.86288161
4437018156,39.6166019,52.5909371,4410099.95046783,6873724.49126101
4437018157,39.6164621,52.5913794,4410084.38800302,6873805.33830411
4437018158,39.616511,52.5912526,4410089.83152612,6873782.16072746
4437018159,39.6164561,52.5910927,4410083.72008608,6873752.93294889
4437975138,39.6245922,52.5752409,4410989.42659512,6870855.9482075
4437975139,39.6250218,52.5754595,4411037.24944836,6870895.89114074
4437975140,39.6240311,52.5758491,4410926.96522884,6870967.07995711
4437975141,39.624367,52.5757141,4410964.35744579,6870942.41230245
4437975142,39.624619,52.5758789,4410992.40995747,6870972.52512375
4437975143,39.624877,52.5755158,4411021.1303861,6870906.17839703
4437975144,39.6244779,52.5762755,4410976.70277732,6871044.99370243
4437975147,39.6241632,52.5763866,4410941.67053357,6871065.29452426
4438019803,39.6244815,52.5757305,4410977.10352749,6870945.40896161
4438019804,39.6245691,52.5757802,4410986.85511488,6870954.49030753
4438019805,39.6246111,52.5758415,4410991.5305335,6870965.69125748
4438019807,39.6239311,52.5759733,4410915.83327976,6870989.77426681
4438019808,39.6239872,52.5758871,4410922.07830319,6870974.02345885
4438019809,39.6239075,52.5760545,4410913.20613977,6871004.61148327
4438019810,39.6239612,52.5759271,4410919.18399643,6870981.33241459
4438019811,39.6240221,52.5763063,4410925.96335342,6871050.62164786
4438019812,39.6239223,52.5761634,4410914.85366824,6871024.51020733
4438019813,39.6239435,52.5762025,4410917.21364144,6871031.65475673
4438019815,39.624285,52.5763578,4410955.22924755,6871060.03202003
4438019816,39.6242258,52.5763773,4410948.63913369,6871063.59517356
4438019817,39.6239172,52.5760139,4410914.28593883,6870997.19287159
4438019818,39.6243063,52.5765082,4410957.6003527,6871087.51402488
4438019819,39.6242187,52.5764191,4410947.84876531,6871071.23311828
4438019820,39.6248478,52.5755815,4411017.87985697,6870918.18325819
4438019821,39.624705,52.5757216,4411001.98343368,6870943.78272571
4438019822,39.6247683,52.5756491,4411009.02995745,6870930.53531078
4438019835,39.624542,52.5751295,4410983.83835668,6870835.59310259
4438019836,39.6241738,52.5748241,4410942.85052017,6870779.79041545
4438073347,39.627428,52.5745054,4411305.10640711,6870721.55796885
4438073351,39.6268181,52.5747473,4411237.21264968,6870765.75758113
4438073353,39.6274892,52.5744819,4411311.91915995,6870717.26409647
4438098213,39.6277132,52.5743959,4411336.85472589,6870701.55037045
4438098214,39.6275092,52.5743634,4411314.14554976,6870695.61205181
4438098215,39.6274295,52.574331,4411305.27338635,6870689.69200933
4438098216,39.6276031,52.5743821,4411324.59844995,6870699.02886846
4438098217,39.6249099,52.575117,4411024.79279734,6870833.30909495
4438098218,39.62383,52.5755177,4410904.57887924,6870906.52556932
4438098219,39.6237404,52.5755522,4410894.60465286,6870912.82948987
4438098220,39.6234213,52.5756842,4410859.08260335,6870936.94888409
4438098221,39.6265299,52.5744812,4411205.13037243,6870717.13619392
4438098222,39.6259077,52.5747404,4411135.86738526,6870764.49681988
4438098223,39.625905,52.5747649,4411135.56682263,6870768.97343682
4438098224,39.6261588,52.5750087,4411163.8197094,6870813.52048023
4438098225,39.6264066,52.5743639,4411191.40467922,6870695.70341053
4438098226,39.6263046,52.5739922,4411180.05009115,6870627.78763096
4438098227,39.62626,52.5739474,4411175.08524186,6870619.60196402
4438098228,39.627399,52.5743095,4411301.87814188,6870685.76358851
4438125076,39.6216048,52.5748983,4410656.87074832,6870793.34820332
4438125077,39.6229428,52.5751171,4410805.816227,6870833.32736701
4438125078,39.6225723,52.5753675,4410764.57235567,6870879.08073273
4438125079,39.6226426,52.5754377,4410772.39811587,6870891.90780172
4463597760,39.5892088,52.5626955,4407050.56452458,6868563.96837499
4463597761,39.5898882,52.563079,4407126.19498663,6868634.0220836
4463623428,39.60001,52.5689411,4408252.94860854,6869704.9248988
4463656487,39.5991833,52.5708236,4408160.9207855,6870048.85513494
4463656488,39.599018,52.5708326,4408142.51967367,6870050.49945856
4463656689,39.5989629,52.5708209,4408136.38596973,6870048.36183792
4463656690,39.5987606,52.5705321,4408113.86603674,6869995.59750333
4463656691,39.5982259,52.5706913,4408054.34350502,6870024.68361687
4463656693,39.5973664,52.5710608,4407958.66440268,6870092.19231076
4463656694,39.5986796,52.5704145,4408104.84915799,6869974.1118494
4463656695,39.5990765,52.5708347,4408149.03186389,6870050.88313412
4463656696,39.5989279,52.5707904,4408132.48978755,6870042.78941075
4463656697,39.5987999,52.570558,4408118.24089273,6870000.3294706
4463656698,39.5991548,52.5706502,4408157.74818002,6870017.1745661
4463656699,39.5990717,52.5705703,4408148.49753033,6870002.57669929
4463656700,39.5989483,52.5704969,4408134.76070517,6869989.16641717
4463656701,39.5987471,52.5704301,4408112.36322362,6869976.96198384
4463656702,39.5982187,52.5703258,4408053.54200468,6869957.9062967
4463656703,39.5979103,52.5703192,4408019.21107372,6869956.70047335
4463656704,39.5984507,52.5703616,4408079.36812655,6869964.44697804
4463656733,39.5984079,52.568037,4408074.60365234,6869539.75230995
4463656734,39.5977852,52.5714516,4408005.28500542,6870163.59319686
4463656735,39.6000807,52.5712715,4408260.81889654,6870130.68805194
4463656736,39.6002121,52.5713481,4408275.44627763,6870144.68322746
4463797476,39.5985453,52.5711942,4408089.89895038,6870116.56500808
4463797694,39.6015572,52.5714349,4408425.1821247,6870160.54202001
4463797741,39.6019968,52.5722676,4408474.11817285,6870312.68206267
4463797742,39.601816,52.5722878,4408453.99160891,6870316.37277829
4463797743,39.6002522,52.5724441,4408279.91018921,6870344.93020494
4463797744,39.6001959,52.5724767,4408273.64290188,6870350.88653331
4463797745,39.6002334,52.5730864,4408277.81738278,6870462.28531049
4463797774,39.6020929,52.5733569,4408484.81597591,6870511.70908148
4463797775,39.6021372,52.5734217,4408489.74742936,6870523.54890648
4463797776,39.6024341,52.5733746,4408522.79818617,6870514.94310601
4463797777,39.6026836,52.5734483,4408550.57239913,6870528.40908666
4463797778,39.6011788,52.5732141,4408383.05882938,6870485.61767731
4463797779,39.6007413,52.5732684,4408334.35655216,6870495.5389785
4463797890,39.6021823,52.5735575,4408494.76793839,6870548.36143631
4463797891,39.6020902,52.5736607,4408484.51541329,6870567.21754892
4463797892,39.6018708,52.5737597,4408460.09191701,6870585.3063035
4463797893,39.6016372,52.5738393,4408434.08768396,6870599.85042282
4463797894,39.6015381,52.5738866,4408423.05592242,6870608.49285804
4463908931,39.6033406,52.5778214,4408623.70930458,6871327.47395939
4463908932,39.6009098,52.5746412,4408353.11388636,6870746.37111498
4463908933,39.6027318,52.5766901,4408555.93799858,6871120.75202834
4463908934,39.6028097,52.5768514,4408564.60978692,6871150.22597582
4463908935,39.6033264,52.5774106,4408622.12856781,6871252.4080436
4463908936,39.6033618,52.5774859,4408626.06927778,6871266.16763884
4463908937,39.6033406,52.5775805,4408623.70930458,6871283.45396346
4463908938,39.603652,52.5780709,4408658.37419401,6871373.06570169
4463908939,39.6039564,52.578344,4408692.25984701,6871422.97022834
4463908940,39.6040901,52.5784944,4408707.14326293,6871450.45348444
4463909019,39.6017042,52.5784276,4408441.54608984,6871438.24681378
4463909020,39.6010515,52.5787139,4408368.8878582,6871490.56385871
4463909021,39.600575,52.5788887,4408315.84412084,6871522.50611433
4463909202,39.603264,52.5796785,4408615.18223158,6871666.83261559
4463909203,39.6034145,52.5797946,4408631.93581495,6871688.04872193
4463909204,39.6035039,52.5797946,4408641.88777742,6871688.04872193
4463909205,39.6039064,52.5796019,4408686.69387247,6871652.83476756
4463909206,39.6039023,52.5795574,4408686.23746256,6871644.70286975
4463909207,39.603709,52.5793942,4408664.71940499,6871614.87989079
4463909223,39.6039498,52.5792727,4408691.52513837,6871592.67719398
4463909269,39.6030704,52.578917,4408593.63077817,6871527.67755563
4463909270,39.6032685,52.5790498,4408615.68316929,6871551.94499988
4463909274,39.6031148,52.5789468,4408598.57336356,6871533.12310521
4463934574,39.6032966,52.5750175,4408618.81124698,6870815.12841754
4463934575,39.6030924,52.5750461,4408596.07980696,6870820.35421605
4463934576,39.6027786,52.5749467,4408561.14775075,6870802.19184017
4463934577,39.6026043,52.5747168,4408541.74476351,6870760.18465248
4463934578,39.6027035,52.5745343,4408552.78765699,6870726.83852146
4463934579,39.6028701,52.5744288,4408571.33348416,6870707.56178058
4485542189,39.614624,52.5816474,4409879.77164699,6872026.63691305
4485542190,39.6143054,52.5823405,4409844.30525723,6872153.30051622
4485542192,39.6145629,52.5832417,4409872.97002611,6872317.99727771
4485542193,39.6169981,52.5850103,4410144.05525009,6872641.22365093
4485542194,39.6176006,52.5850854,4410211.12524329,6872654.94909123
4485542195,39.6169024,52.5850695,4410133.40197482,6872652.04317047
4485542196,39.6165919,52.5851788,4410098.83727293,6872672.01911253
4485542197,39.6165475,52.5851745,4410093.89468754,6872671.23323281
4485542198,39.6155061,52.5844368,4409977.96656982,6872536.41031567
4485542199,39.6154524,52.5844354,4409971.98871317,6872536.15445219
4485542200,39.61482,52.5847635,4409901.59026719,6872596.11810947
4485542202,39.6158288,52.5855341,4410013.8893695,6872736.9549773
4485542207,39.6166432,52.5852809,4410104.5479628,6872690.67920977
4485542208,39.6165615,52.5853972,4410095.45316041,6872711.93459412
4485542209,39.6164027,52.5854327,4410077.77562527,6872718.42270639
4485589267,39.617601,52.5872912,4410211.16977109,6873058.09646702
4485589268,39.6174884,52.5875715,4410198.63519642,6873109.3275081
4485589269,39.6173945,52.5876138,4410188.18229624,6873117.05879976
4485589270,39.6170297,52.5885459,4410147.572946,6873287.42327894
4485589271,39.617349,52.58773,4410183.11725941,6873138.29704382
4485589272,39.6179336,52.5878159,4410248.19463372,6873153.99729677
4485589273,39.6180302,52.5877833,4410258.94809653,6873148.0388735
4485589274,39.6182823,52.5871201,4410287.01174016,6873026.82430946
4485589275,39.6182233,52.5870793,4410280.44389021,6873019.36726138
4485589276,39.6176469,52.5869844,4410216.27933571,6873002.02234072
4485589278,39.6170717,52.5884387,4410152.24836461,6873267.82962493
4485589279,39.6165473,52.5883651,4410093.87242364,6873254.37729335
4485589280,39.6199627,52.5871007,4410474.07301249,6873023.27855534
4485589281,39.6192478,52.587011,4410394.49070852,6873006.88403227
4485589282,39.6191982,52.5870239,4410388.96926178,6873009.24177097
4485589283,39.6187877,52.5882022,4410343.27261081,6873224.60312389
4485589284,39.619484,52.5882891,4410420.78437225,6873240.48632261
4485589285,39.6193129,52.5882958,4410401.73760737,6873241.71092037
4485589286,39.6190425,52.5889784,4410371.63681706,6873366.47465767
4485589287,39.6189505,52.5890236,4410361.39542391,6873374.73625741
4485589288,39.6186496,52.588987,4410327.89938913,6873368.0465543
4485589489,39.6194087,52.5884761,4410412.40201459,6873274.66546517
4485589490,39.6192536,52.5884563,4410395.13636157,6873271.04649019
4485589491,39.6191654,52.5882486,4410385.31798248,6873233.0839073
4485589492,39.6192319,52.5880887,4410392.72072862,6873203.85814215
4485589493,39.6192907,52.5880753,4410399.26631468,6873201.40895845
4485589494,39.6195548,52.5881133,4410428.6657922,6873208.35440674
4485589495,39.6192934,52.5882692,4410399.5668773,6873236.84908558
4485589496,39.6202111,52.5877783,4410501.724774,6873147.12500529
4485589497,39.6200739,52.5877608,4410486.45173987,6873143.9264674
4485589498,39.619676,52.5878124,4410442.15771448,6873153.35758854
4485589499,39.6195272,52.5860202,4410425.59337425,6872825.79716237
4485589500,39.6195862,52.5860071,4410432.16122421,6872823.40292469
4485589501,39.6198399,52.5853805,4410460.40297902,6872708.88244172
4485589502,39.6181156,52.5858283,4410268.45478105,6872790.72439376
4485589503,39.6182044,52.5856114,4410278.33995183,6872751.08266444
4485589504,39.6192994,52.5857608,4410400.23479425,6872778.38773488
4485828138,39.6062259,52.5798691,4408944.89943136,6871701.66287676
4485828139,39.6060824,52.5799491,4408928.92508443,6871716.28212931
4485828140,39.6061361,52.58013,4408934.90294109,6871749.34001299
4485828141,39.60612,52.5802522,4408933.11069729,6871771.67106563
4485828142,39.6064606,52.580645,4408971.02611585,6871843.45248343
4485828143,39.6063399,52.580733,4408957.58985331,6871859.53394876
4485828144,39.6055916,52.5810557,4408874.28947835,6871918.5056907
